ymd,hm,ta,weekday,weekend,max_power,spring,summer,autoum,winter,CDD,HDD,multiple_season
2023-06-15,58.98952380952382,25.121714285714283,1,0,72139.0,0,1,0,0,3.385952380952382,0.0,519.5737999618327
2023-06-16,48.92666666666666,28.180857142857143,1,0,72163.0,0,1,0,0,4.9101904761904756,0.0,-1252.8435999222065
2023-06-17,53.614285714285714,25.002190476190474,0,1,63664.0,0,1,0,0,5.631,0.0,-8816.297709181057
2023-06-18,53.1152380952381,27.824666666666666,0,1,64094.0,0,1,0,0,7.076666666666668,0.0,-9608.365621677212
2023-06-19,48.0247619047619,31.667809523809524,1,0,79351.0,0,1,0,0,8.48804761904762,0.0,4848.528345891587
2023-06-20,58.07619047619048,24.678571428571427,1,0,76566.0,0,1,0,0,5.290476190476191,0.0,4895.021446769515
2023-06-21,94.70857142857145,20.252,1,0,75890.0,0,1,0,0,2.6883333333333326,0.0,3909.8972057395367
2023-06-22,73.53809523809524,23.683333333333334,1,0,73402.0,0,1,0,0,4.316523809523808,0.0,3215.6901636681287
2023-06-23,55.586666666666666,28.542,1,0,73677.0,0,1,0,0,6.049523809523812,0.0,2263.782850113757
2023-06-24,59.95142857142857,28.297714285714285,0,1,66496.0,0,1,0,0,7.493857142857138,0.0,-7113.721657326603
2023-06-25,57.82190476190476,28.70361904761905,0,1,66484.0,0,1,0,0,8.070523809523813,0.0,-6553.625332381089
2023-06-26,91.25238095238096,24.473523809523808,1,0,79558.0,0,1,0,0,5.333999999999996,0.0,4504.6487863363745
2023-06-27,61.44,28.102,1,0,77801.0,0,1,0,0,7.061523809523813,0.0,4619.464115534176
2023-06-28,72.95809523809524,27.139333333333333,1,0,79205.0,0,1,0,0,6.78857142857143,0.0,4013.9813458921562
2023-06-29,91.61238095238096,24.72409523809524,1,0,82196.0,0,1,0,0,6.0542380952380945,0.0,6647.637231835155
2023-06-30,93.07333333333334,24.171142857142858,1,0,79294.0,0,1,0,0,7.027571428571427,0.0,4450.479850650703
2023-07-01,73.40737534070867,27.80569825236492,0,1,69581.0,0,1,0,0,8.284482122815454,0.0,-5503.122108950912
2023-07-02,75.42759339426006,28.007014590347925,0,1,69809.0,0,1,0,0,8.159564694564693,0.0,-4617.165904657037
2023-07-03,60.66480679814013,31.2689722623056,1,0,84023.0,0,1,0,0,9.172348885682219,0.0,8972.192960298935
2023-07-04,88.23437550104217,25.11248997915665,1,0,83089.0,0,1,0,0,6.895193201859868,0.0,8179.803310099098
2023-07-05,71.0020202020202,26.340522687189356,1,0,77283.0,0,1,0,0,6.819076479076479,0.0,6132.454631693452
2023-07-06,56.91532788199455,30.236329966329965,1,0,82268.0,0,1,0,0,7.898589065255727,0.0,10366.578340024418
2023-07-07,79.15095398428733,25.213342953342952,1,0,82068.0,0,1,0,0,5.6656477473144164,0.0,11308.585061506321
2023-07-08,80.69748276414943,26.553838383838382,0,1,69633.0,0,1,0,0,6.71312810646144,0.0,-1031.045102333488
2023-07-09,84.05034471701138,26.1829341029341,0,1,68423.0,0,1,0,0,7.477445085778417,0.0,-2076.3501194254814
2023-07-10,66.93511303511303,29.600710277376947,1,0,82203.0,0,1,0,0,8.664961519961519,0.0,10936.138811432927
2023-07-11,90.53298059964726,24.947639890973225,1,0,83533.0,0,1,0,0,5.943589866923201,0.0,9678.029677973822
2023-07-12,77.24365881032548,28.55906204906205,1,0,82046.0,0,1,0,0,7.799151835818506,0.0,7958.306195477568
2023-07-13,92.18845598845598,25.54204425204425,1,0,84575.0,0,1,0,0,7.205528298861637,0.0,9656.61929862255
2023-07-14,94.86645823312487,24.788085618085617,1,0,84380.0,0,1,0,0,6.7382010582010565,0.0,10071.304809183834
2023-07-15,92.74620811287478,24.672134038800703,0,1,70903.0,0,1,0,0,5.857936507936511,0.0,-2123.737454603466
2023-07-16,88.03712522045856,25.13139329805996,0,1,68041.0,0,1,0,0,6.375608465608465,0.0,-3548.8781894068397
2023-07-17,82.35044091710759,27.15147266313933,1,0,82555.0,0,1,0,0,7.760458553791889,0.0,10402.978377905178
2023-07-18,93.97275132275132,24.45320987654321,1,0,82615.0,0,1,0,0,5.999792768959431,0.0,10704.227721776162
2023-07-19,69.78527336860671,28.966216931216927,1,0,80874.0,0,1,0,0,8.08256172839506,0.0,10708.828728215864
2023-07-20,65.25414462081129,29.986878306878307,1,0,83731.0,0,1,0,0,8.358377425044093,0.0,12429.585916420052
2023-07-21,58.20555555555556,31.360943562610228,1,0,84221.0,0,1,0,0,9.385903880070547,0.0,10963.235755684975
2023-07-22,71.19021164021164,27.47258377425044,0,1,72220.0,0,1,0,0,7.797191358024694,0.0,-832.981716508114
2023-07-23,93.7210758377425,25.26597001763669,0,1,70370.0,0,1,0,0,7.355008818342149,0.0,-1640.710509317666
2023-07-24,76.58033509700175,28.239250440917107,1,0,83062.0,0,1,0,0,8.164836860670192,0.0,11581.79360415014
2023-07-25,75.59329805996474,28.415599647266315,1,0,83943.0,0,1,0,0,8.451860670194002,0.0,13355.461677490857
2023-07-26,77.02266313932981,28.97538800705468,1,0,86054.0,0,1,0,0,8.982869167869168,0.0,15052.708457590958
2023-07-27,66.82195767195768,30.915000000000003,1,0,87033.0,0,1,0,0,9.52573565323565,0.0,15468.614864890518
2023-07-28,62.37707231040564,31.912407407407404,1,0,85321.0,0,1,0,0,10.306340388007058,0.0,13247.23927912501
2023-07-29,69.12601410934744,29.76978835978836,0,1,76405.0,0,1,0,0,10.811287477954146,0.0,3108.4030438813197
2023-07-30,77.92469135802469,28.00309523809524,0,1,74605.0,0,1,0,0,10.449713403880072,0.0,-1072.5905857651323
2023-07-31,69.68324514991181,30.24466490299824,1,0,80734.0,0,1,0,0,10.11405643738977,0.0,8711.352012286941
2023-08-01,71.28553791887126,30.44106701940035,1,0,82962.0,0,1,0,0,10.757292768959438,0.0,9917.032229465276
2023-08-02,63.04858906525573,31.37651675485009,1,0,82699.0,0,1,0,0,10.802420634920637,0.0,8096.015557859905
2023-08-03,60.23668430335098,31.869426807760146,1,0,85990.0,0,1,0,0,10.746671075837746,0.0,10559.28296428165
2023-08-04,61.50194003527336,32.21004409171076,1,0,86089.0,0,1,0,0,11.112389770723105,0.0,11830.855322242787
2023-08-05,70.1152557319224,30.521798941798945,0,1,80221.0,0,1,0,0,11.503985890652558,0.0,6403.681983386884
2023-08-06,73.70828924162258,29.96364197530864,0,1,79971.0,0,1,0,0,11.345696649029982,0.0,6897.810863980185
2023-08-07,64.81596119929453,32.22178130511464,1,0,93615.0,0,1,0,0,11.590485008818348,0.0,18401.148123842606
2023-08-08,61.07601410934745,32.78705467372134,1,0,93299.0,0,1,0,0,11.476732804232803,0.0,18414.14778497805
2023-08-09,73.19391534391535,28.961031746031747,1,0,89935.0,0,1,0,0,9.207729276895947,0.0,16858.25174128908
2023-08-10,90.98800705467372,22.76487654320988,1,0,81651.0,0,1,0,0,5.303589065255732,0.0,12201.885885291405
2023-08-11,73.64470899470899,27.555273368606706,1,0,80549.0,0,1,0,0,7.115313051146387,0.0,10946.061047645933
2023-08-12,83.6741622574956,25.63203703703704,0,1,69688.0,0,1,0,0,6.8048853615520315,0.0,878.991605940606
2023-08-13,74.87680776014109,28.35268959435626,0,1,72148.0,0,1,0,0,8.639149029982363,0.0,2214.530292618231
2023-08-14,64.18677248677248,30.88471781305115,1,0,82760.0,0,1,0,0,9.721194885361555,0.0,14042.6928348195
2023-08-15,74.55952380952381,28.398024691358028,0,1,80630.0,0,1,0,0,9.527045855379185,0.0,12517.510577751926
2023-08-16,63.84488536155202,30.273033509700173,1,0,86140.0,0,1,0,0,9.180736331569662,0.0,12499.901568510904
2023-08-17,67.59356261022928,29.667257495590825,1,0,86794.0,0,1,0,0,8.769813458146793,0.0,13705.619660097209
2023-08-18,66.705291005291,30.51081128747795,1,0,88570.0,0,1,0,0,9.479519400352736,0.0,14650.708391264416
2023-08-19,74.39647266313933,28.49705467372134,0,1,77513.0,0,1,0,0,10.0895987654321,0.0,4664.710258990213
2023-08-20,75.71798941798941,28.259867724867725,0,1,76867.0,0,1,0,0,10.092830687830688,0.0,5537.605082264
2023-08-21,65.60061728395061,31.068783068783063,1,0,91334.0,0,1,0,0,10.559691358024693,0.0,17345.091596118706
2023-08-22,72.87548500881833,29.619929453262785,1,0,90322.0,0,1,0,0,10.220820105820103,0.0,16440.192182384577
2023-08-23,85.4200176366843,26.379506172839505,1,0,87971.0,0,1,0,0,7.878231922398591,0.0,16601.90866946873
2023-08-24,84.89488536155203,26.81226631393298,1,0,86561.0,0,1,0,0,7.116895943562611,0.0,13090.567989557092
2023-08-25,61.81957671957672,29.21828924162257,1,0,82632.0,0,1,0,0,8.53160052910053,0.0,10580.175338596186
2023-08-26,72.98024691358025,26.179559082892418,0,1,71966.0,0,1,0,0,7.520824514991183,0.0,641.4520973207782
2023-08-27,77.26701940035274,26.64473544973545,0,1,71334.0,0,1,0,0,7.52532186948854,0.0,-433.60446163464894
2023-08-28,77.82610229276897,26.55066137566137,1,0,81578.0,0,1,0,0,6.795291005291006,0.0,9608.685394824835
2023-08-29,89.78606701940036,25.660925925925923,1,0,83947.0,0,1,0,0,6.729920634920639,0.0,9739.56446852108
2023-08-30,92.59673721340388,22.756137566137564,1,0,81190.0,0,1,0,0,4.22969696969697,0.0,9047.190752821089
2023-08-31,69.40440917107584,25.81985890652557,1,0,77880.0,0,1,0,0,5.79411816578483,0.0,7008.645754012803
2023-09-01,52.09428571428572,28.356761904761903,1,0,76397.0,0,0,1,0,6.004857142857141,0.0,5099.795369562175
2023-09-02,65.21428571428571,26.11457142857143,0,1,68954.0,0,0,1,0,6.1819523809523815,0.0,-3638.63442939412
2023-09-03,78.33809523809524,26.936285714285717,0,1,70303.0,0,0,1,0,7.9716190476190505,0.0,-4810.317367678132
2023-09-04,67.85428571428572,29.897809523809524,1,0,85567.0,0,0,1,0,8.914000000000001,0.0,11038.170040473015
2023-09-05,59.74285714285715,30.690952380952385,1,0,85682.0,0,0,1,0,9.543523809523808,0.0,12096.511198718717
2023-09-06,51.57809523809524,30.37342857142857,1,0,84181.0,0,0,1,0,8.551619047619049,0.0,9743.720613165638
2023-09-07,40.64190476190476,30.005809523809525,1,0,81665.0,0,0,1,0,7.206285714285713,0.0,6119.326211397928
2023-09-08,49.04571428571428,28.406952380952383,1,0,78754.0,0,0,1,0,5.707142857142859,0.0,2496.1866452263657
2023-09-09,66.79142857142857,25.514285714285712,0,1,69152.0,0,0,1,0,6.501285714285714,0.0,-8201.647489614867
2023-09-10,67.69619047619048,25.388571428571428,0,1,68207.0,0,0,1,0,6.7967142857142875,0.0,-4782.66624656863
2023-09-11,55.74,28.390571428571427,1,0,81913.0,0,0,1,0,7.311857142857143,0.0,9751.80126743422
2023-09-12,58.434285714285714,28.50561904761905,1,0,82478.0,0,0,1,0,6.789952380952382,0.0,10223.89979348614
2023-09-13,84.97999999999999,23.077142857142857,1,0,81364.0,0,0,1,0,3.3855714285714242,0.0,9458.884822341977
2023-09-14,70.72190476190477,25.290952380952383,1,0,80149.0,0,0,1,0,4.410285714285713,0.0,5526.341787421395
2023-09-15,82.52380952380952,23.785238095238093,1,0,78139.0,0,0,1,0,4.17438095238095,0.0,5251.538108330392
2023-09-16,80.15714285714286,26.19142857142857,0,1,69043.0,0,0,1,0,6.181190476190476,0.0,-2499.725721170583
2023-09-17,84.37333333333333,24.756761904761905,0,1,67762.0,0,0,1,0,6.672571428571427,0.0,-7332.506099739926
2023-09-18,67.31904761904761,27.282285714285717,1,0,79866.0,0,0,1,0,6.855,0.0,3181.666544451463
2023-09-19,71.00571428571428,25.934476190476197,1,0,79704.0,0,0,1,0,5.455523809523811,0.0,5635.480963552666
2023-09-20,87.74190476190476,21.45457142857143,1,0,79940.0,0,0,1,0,2.9774761904761924,0.0,5589.110714346236
2023-09-21,67.68666666666667,21.715238095238096,1,0,74465.0,0,0,1,0,1.6525238095238102,0.0,1166.3209489324204
2023-09-22,54.973333333333336,22.89257142857143,1,0,71935.0,0,0,1,0,2.2399523809523814,0.0,-3266.536995310494
2023-09-23,65.17904761904762,22.168761904761904,0,1,63395.0,0,0,1,0,2.727000000000004,0.0,-10445.299884397537
2023-09-24,56.070476190476185,21.769714285714286,0,1,61853.0,0,0,1,0,2.8757142857142846,0.0,-11257.927849251631
2023-09-25,58.67523809523809,24.68352380952381,1,0,74249.0,0,0,1,0,3.6429047619047594,0.0,210.39732563929692
2023-09-26,94.62761904761904,20.926571428571428,1,0,74562.0,0,0,1,0,1.940809523809527,0.0,2080.762257616852
2023-09-27,93.33428571428573,21.11152380952381,1,0,71537.0,0,0,1,0,3.5346666666666664,0.0,1278.5941697909748
2023-09-28,74.89333333333335,23.093047619047617,0,1,56740.0,0,0,1,0,4.823190476190476,0.0,-7165.474622615154
2023-09-29,67.49047619047619,20.49904761904762,0,1,52425.0,0,0,1,0,3.127190476190478,0.0,-10231.277793905538
2023-09-30,81.61238095238096,20.038285714285717,0,1,54122.0,0,0,1,0,1.53109523809524,0.0,-13791.214671606405
2023-10-01,60.08033509700176,17.93216931216931,0,1,54323.0,0,0,1,0,0.7809435626102257,0.0,-14443.748879280665
2023-10-02,51.256349206349206,19.88089065255732,1,0,57484.0,0,0,1,0,0.0,0.3492195767195767,-9087.857955712188
2023-10-03,71.86552028218695,18.7073368606702,0,1,61368.0,0,0,1,0,0.0,1.4156437389770744,-7738.50808495302
2023-10-04,74.05194003527338,19.51593474426808,1,0,70315.0,0,0,1,0,0.0,0.2657892416225742,-2540.442160595583
2023-10-05,46.048500881834215,16.028148148148148,1,0,68749.0,0,0,1,0,0.0,2.4981128747795402,-3939.7250632158302
2023-10-06,54.77830687830688,17.42447971781305,1,0,68442.0,0,0,1,0,0.0,2.9228835978835974,-4715.742215140043
2023-10-07,66.42566137566138,18.081366843033507,0,1,60894.0,0,0,1,0,0.0,2.015921516754849,-11604.460772013173
2023-10-08,63.368430335097,18.571349206349208,0,1,58651.0,0,0,1,0,0.0,0.4687742504409158,-13086.758677634603
2023-10-09,69.48465608465608,18.90758377425044,0,1,63732.0,0,0,1,0,0.0,0.12199735449735627,-6805.527318075851
2023-10-10,66.51851851851852,18.370864197530864,1,0,70604.0,0,0,1,0,0.0,0.8983377425044097,-5676.768443172015
2023-10-11,55.74832451499118,18.972398589065257,1,0,70443.0,0,0,1,0,0.0,0.8205379188712527,-4127.0675984239915
2023-10-12,59.7242504409171,18.65994708994709,1,0,70840.0,0,0,1,0,0.0,1.2324250440917126,-5083.133970993032
2023-10-13,67.09779541446208,18.53994708994709,1,0,69448.0,0,0,1,0,0.0,0.8676455026455017,-6271.030119077758
2023-10-14,74.7225749559083,16.35204585537919,0,1,60838.0,0,0,1,0,0.0,2.218381834215169,-13186.320340132275
2023-10-15,67.2031746031746,17.776922398589065,0,1,59651.0,0,0,1,0,0.0,2.0429409171075825,-13378.1463913755
2023-10-16,53.453527336860674,15.761895943562612,1,0,69274.0,0,0,1,0,0.0,3.118055555555557,-4303.208321736522
2023-10-17,53.84303350970018,16.20383597883598,1,0,69960.0,0,0,1,0,0.0,4.154995590828927,-234.18621030671875
2023-10-18,66.24082892416226,17.684620811287477,1,0,69700.0,0,0,1,0,0.0,3.18726631393298,-1212.827365148477
2023-10-19,84.07724867724868,17.36043209876543,1,0,70985.0,0,0,1,0,0.0,1.8825617283950606,-1327.442066749837
2023-10-20,46.05617283950617,11.958774250440918,1,0,67722.0,0,0,1,0,0.0,5.621565255731921,-5924.3305567402185
2023-10-21,49.27354497354497,13.545379188712523,0,1,59888.0,0,0,1,0,0.0,6.959576719576718,-13737.108266920623
2023-10-22,67.58227513227513,15.277707231040564,0,1,58718.0,0,0,1,0,0.0,6.61366402116402,-13953.05659629558
2023-10-23,66.5083774250441,16.134179894179894,1,0,69638.0,0,0,1,0,0.0,3.409082892416224,-3517.924154334517
2023-10-24,72.87557319223987,16.481604938271605,1,0,70197.0,0,0,1,0,0.0,3.6694003527336836,-2405.6993968105835
2023-10-25,73.67962962962963,17.78164021164021,1,0,69653.0,0,0,1,0,0.0,1.729726631393298,-2766.25525962152
2023-10-26,78.27601410934744,18.41807760141093,1,0,70646.0,0,0,1,0,0.0,1.0704365079365061,-2926.538340069568
2023-10-27,66.26499118165785,15.291613756613758,1,0,68296.0,0,0,1,0,0.0,3.274210758377425,-5286.595439388245
2023-10-28,62.63783068783069,15.49768077601411,0,1,59753.0,0,0,1,0,0.0,4.021556437389771,-14837.35996794726
2023-10-29,64.12107583774251,15.881146384479718,0,1,58684.0,0,0,1,0,0.0,3.8638227513227523,-17222.87661624526
2023-10-30,69.51552028218696,16.466552028218693,1,0,69602.0,0,0,1,0,0.0,3.397619047619049,-5392.793634456057
2023-10-31,65.13571428571429,16.75514991181658,1,0,69878.0,0,0,1,0,0.0,2.6120414462081136,-4287.351629478248
2023-11-01,78.91071428571428,20.26071428571429,1,0,69845.0,0,0,1,0,0.04494047619047592,0.0,-4467.529232256865
2023-11-02,56.535714285714285,20.728571428571428,1,0,70489.0,0,0,1,0,2.974404761904765,0.0,-3924.683296078261
2023-11-03,81.46428571428572,20.323809523809523,1,0,69323.0,0,0,1,0,1.2854166666666629,0.0,-3190.381626269379
2023-11-04,71.625,19.185119047619047,0,1,61037.0,0,0,1,0,0.0,0.5294642857142833,-11297.705371322394
2023-11-05,81.70833333333333,19.082142857142856,0,1,60309.0,0,0,1,0,0.0,0.4592261904761905,-12101.474846836532
2023-11-06,88.39880952380952,15.741071428571429,1,0,69757.0,0,0,1,0,0.0,4.12827380952381,-2241.7603975059837
2023-11-07,56.898809523809526,6.785714285714286,1,0,70456.0,0,0,1,0,0.0,11.250297619047618,-1805.5207326337159
2023-11-08,47.875,11.374404761904762,1,0,68456.0,0,0,1,0,0.0,9.572619047619048,-3801.9556933475615
2023-11-09,82.51785714285714,15.688095238095238,1,0,69833.0,0,0,1,0,0.0,6.107142857142858,-2665.65975755384
2023-11-10,40.93452380952381,4.207142857142857,1,0,70206.0,0,0,1,0,0.0,12.805654761904762,-2846.2097138875606
2023-11-11,43.77976190476191,3.549404761904762,0,1,63124.0,0,0,1,0,0.0,15.949702380952381,-10179.780765932785
2023-11-12,51.38095238095238,2.863690476190476,0,1,63156.0,0,0,1,0,0.0,16.27797619047619,-11572.466000398523
2023-11-13,44.970238095238095,5.545833333333333,1,0,75186.0,0,0,1,0,0.0,15.801488095238096,675.7289776250791
2023-11-14,56.32738095238095,8.99642857142857,1,0,74305.0,0,0,1,0,0.0,12.829166666666666,-1006.4641986549645
2023-11-15,90.29166666666669,2.6148809523809526,1,0,73401.0,0,0,1,0,0.0,10.966071428571428,-1709.1825692007828
2023-11-16,94.1904761904762,6.742857142857143,1,0,78815.0,0,0,1,0,0.0,11.735416666666666,2446.235306166707
2023-11-17,61.875,3.011904761904762,1,0,76618.0,0,0,1,0,0.0,15.735119047619047,598.3951169571774
2023-11-18,64.79761904761905,3.869642857142857,0,1,66148.0,0,0,1,0,0.0,16.61904761904762,-9484.62973102872
2023-11-19,71.25,10.95357142857143,0,1,62598.0,0,0,1,0,0.0,11.431845238095239,-11798.382455228399
2023-11-20,40.15476190476191,10.01607142857143,1,0,75162.0,0,0,1,0,0.0,11.383333333333333,1547.6553361283645
2023-11-21,83.42857142857143,0.986904761904762,1,0,74025.0,0,0,1,0,0.0,10.759226190476191,865.6443686066273
2023-11-22,63.90476190476191,12.90297619047619,1,0,73266.0,0,0,1,0,0.0,9.71220238095238,1059.273452859415
2023-11-23,63.10119047619048,11.439880952380951,1,0,72557.0,0,0,1,0,0.0,8.80654761904762,164.64285482162177
2023-11-24,40.98214285714286,0.3898809523809524,1,0,76598.0,0,0,1,0,0.0,18.12529761904762,2129.893601435326
2023-11-25,36.90476190476191,0.2964285714285714,0,1,66540.0,0,0,1,0,0.0,19.39702380952381,-8751.10490883528
2023-11-26,51.81547619047619,5.845833333333333,0,1,63720.0,0,0,1,0,0.0,15.150297619047619,-10893.265205826254
2023-11-27,92.85119047619048,5.592857142857143,1,0,79861.0,0,0,1,0,0.0,11.072321428571428,3819.8208853635924
2023-11-28,61.54166666666667,2.188690476190476,1,0,78894.0,0,0,1,0,0.0,15.488095238095237,2801.0588938951646
2023-11-29,71.80952380952381,2.271428571428572,1,0,81146.0,0,0,1,0,0.0,17.754464285714285,4963.999078595248
2023-11-30,48.19642857142857,-1.513095238095238,1,0,82716.0,0,0,1,0,0.0,21.30654761904762,9143.335529765196
2023-12-01,68.20340136054422,-3.220204081632653,1,0,81228.0,0,0,0,1,0.0,19.56236394557823,8523.730815096891
2023-12-02,71.36428571428571,-2.1734013605442177,0,1,66924.0,0,0,0,1,0.0,15.956003401360544,-6028.425665838249
2023-12-03,53.773809523809526,3.13687074829932,0,1,65368.0,0,0,0,1,0.0,15.149489795918367,-6995.2116074983405
2023-12-04,50.42687074829932,6.923809523809524,1,0,79599.0,0,0,0,1,0.0,15.306632653061225,7083.839888108576
2023-12-05,73.84183673469387,1.185544217687075,1,0,78441.0,0,0,0,1,0.0,11.542091836734695,7010.07567589762
2023-12-06,81.906462585034,4.492482993197279,1,0,79102.0,0,0,0,1,0.0,11.623656462585032,7089.975134302989
2023-12-07,66.90068027210884,1.6852721088435374,1,0,77237.0,0,0,0,1,0.0,11.354268707482994,5346.938522800561
2023-12-08,79.96496598639456,5.247755102040817,1,0,75245.0,0,0,0,1,0.0,7.143656462585033,3920.2870026777987
2023-12-09,80.17789115646258,14.133843537414965,0,1,62483.0,0,0,0,1,0.0,4.118792517006803,-7628.746984542814
2023-12-10,65.75884353741496,13.638163265306122,0,1,61067.0,0,0,0,1,0.0,6.262653061224489,-10287.981448945575
2023-12-11,91.00544217687074,10.86265306122449,1,0,76893.0,0,0,0,1,0.0,7.8129081632653055,4489.697533225837
2023-12-12,83.10034013605443,5.784761904761905,1,0,76995.0,0,0,0,1,0.0,10.928061224489795,5937.722566671311
2023-12-13,89.19455782312924,4.440884353741497,1,0,75581.0,0,0,0,1,0.0,10.127891156462583,6530.11952118495
2023-12-14,89.26666666666667,9.285646258503402,1,0,77896.0,0,0,0,1,0.0,8.69829931972789,8926.532246226756
2023-12-15,96.71734693877552,8.569319727891157,1,0,78513.0,0,0,0,1,0.0,10.731156462585034,8338.34705199067
2023-12-16,68.75340136054422,-4.090238095238095,0,1,70383.0,0,0,0,1,0.0,18.847210884353743,118.6605843450161
2023-12-17,54.52789115646259,-6.90139455782313,0,1,70703.0,0,0,0,1,0.0,25.59005102040816,-827.6030895135282
2023-12-18,56.849659863945575,-6.933537414965987,1,0,88869.0,0,0,0,1,0.0,24.469897959183676,16307.77427056989
2023-12-19,63.1187074829932,-4.718299319727891,1,0,88580.0,0,0,0,1,0.0,20.620527210884354,17913.559223825556
2023-12-20,63.23571428571428,-4.828707482993197,1,0,89230.0,0,0,0,1,0.0,23.051054421768708,17451.61338145243
2023-12-21,68.5547619047619,-10.884353741496598,1,0,91556.0,0,0,0,1,0.0,27.179761904761904,19405.895746009315
2023-12-22,60.968367346938784,-11.610102040816328,1,0,91391.0,0,0,0,1,0.0,27.39581632653061,18817.2501227401
2023-12-23,55.94387755102041,-2.8330952380952383,0,1,73369.0,0,0,0,1,0.0,24.079625850340136,3806.9243795625225
2023-12-24,71.52414965986395,-0.5313945578231293,0,1,68643.0,0,0,0,1,0.0,19.306054421768707,882.394492512869
2023-12-25,70.32619047619048,0.4919047619047619,0,1,71050.0,0,0,0,1,0.0,17.99170068027211,4684.785666021569
2023-12-26,87.03358070500927,-0.4508719851576994,1,0,84106.0,0,0,0,1,0.0,15.558027210884354,14987.234973485105
2023-12-27,90.84149659863944,-1.0712585034013606,1,0,82383.0,0,0,0,1,0.0,15.343010204081633,13050.710515590694
2023-12-28,89.64353741496598,-1.0430952380952383,1,0,81745.0,0,0,0,1,0.0,16.154251700680273,11660.35818168622
2023-12-29,87.05680272108843,-1.91921768707483,1,0,78244.0,0,0,0,1,0.0,16.162874149659864,9004.473051073895
2023-12-30,87.91054421768708,3.005578231292517,0,1,66025.0,0,0,0,1,0.0,16.955765306122448,-4742.442294508603
2023-12-31,81.74285714285715,3.7922108843537417,0,1,63589.0,0,0,0,1,0.0,14.7253231292517,-5673.634772892631
2024-01-01,72.53192239858907,5.229162257495592,0,1,63132.0,0,0,0,1,0.0,14.508999118165786,-3795.9427268894806
2024-01-02,83.38412698412698,3.0004497354497355,1,0,80460.0,0,0,0,1,0.0,13.815097001763668,11231.258492670378
2024-01-03,88.42389770723103,1.8603350970017636,1,0,83422.0,0,0,0,1,0.0,15.212460317460316,13316.380275977985
2024-01-04,86.18800705467372,-2.771851851851852,1,0,81728.0,0,0,0,1,0.0,16.416164021164022,10810.59424533336
2024-01-05,86.31102292768959,3.740511463844797,1,0,80632.0,0,0,0,1,0.0,12.520224867724867,9991.65515142384
2024-01-06,52.1842151675485,2.835811287477954,0,1,67965.0,0,0,0,1,0.0,15.71113315696649,-3759.8168428043527
2024-01-07,51.534656084656085,-2.3864902998236333,0,1,69798.0,0,0,0,1,0.0,20.584303350970018,-3553.9374136640326
2024-01-08,68.23483245149912,-6.638853615520282,1,0,84150.0,0,0,0,1,0.0,21.740793650793652,10969.166951554032
2024-01-09,72.92760141093474,-0.3441798941798941,1,0,88214.0,0,0,0,1,0.0,18.20755291005291,15909.328399707527
2024-01-10,87.81499118165785,-1.3668606701940034,1,0,85081.0,0,0,0,1,0.0,17.220440917107585,13551.27767073339
2024-01-11,84.0721340388007,-1.5582716049382717,1,0,84185.0,0,0,0,1,0.0,16.99397266313933,12196.987369069751
2024-01-12,85.80978835978836,0.5346560846560846,1,0,80506.0,0,0,0,1,0.0,15.00029541446208,8494.597631521221
2024-01-13,46.37901234567901,2.7293650793650794,0,1,68211.0,0,0,0,1,0.0,16.635061728395062,-4652.866324522125
2024-01-14,86.73077601410935,5.038650793650793,0,1,66854.0,0,0,0,1,0.0,15.67000881834215,-6217.013033593613
2024-01-15,38.715873015873015,1.325123456790123,1,0,81436.0,0,0,0,1,0.0,19.067385361552027,9354.720904742911
2024-01-16,71.705291005291,-6.510449735449736,1,0,83487.0,0,0,0,1,0.0,19.07398589065256,13257.836953294218
2024-01-17,67.95467372134038,1.8294973544973545,1,0,86162.0,0,0,0,1,0.0,17.028536155202822,16018.692287993083
2024-01-18,93.7557319223986,4.482142857142858,1,0,82978.0,0,0,0,1,0.0,12.321869488536155,12891.179645838183
2024-01-19,75.8794532627866,5.271534391534392,1,0,81003.0,0,0,0,1,0.0,11.728439153439155,9521.374044460972
2024-01-20,73.7984126984127,5.215696649029983,0,1,69500.0,0,0,0,1,0.0,13.802773368606701,-3175.365405239235
2024-01-21,84.10925925925926,3.518059964726631,0,1,66867.0,0,0,0,1,0.0,14.766666666666666,-5630.082344310779
2024-01-22,61.69347442680776,-6.047980599647266,1,0,86746.0,0,0,0,1,0.0,22.21610229276896,9990.166487619466
2024-01-23,59.53236331569664,-7.049135802469135,1,0,89231.0,0,0,0,1,0.0,26.639541446208113,10592.9620246512
2024-01-24,65.69462081128748,-7.79252204585538,1,0,88055.0,0,0,0,1,0.0,24.16431216931217,12144.581454959953
2024-01-25,61.69858906525573,-6.843641975308642,1,0,86788.0,0,0,0,1,0.0,22.098223104056437,15360.672787097192
2024-01-26,73.86851851851853,-5.731604938271605,1,0,84354.0,0,0,0,1,0.0,18.930194003527337,13102.380999431405
2024-01-27,53.72416225749559,2.3592857142857144,0,1,69125.0,0,0,0,1,0.0,17.207945326278658,-2643.0476544507783
2024-01-28,55.75440917107584,1.4768430335097005,0,1,67741.0,0,0,0,1,0.0,17.969197530864196,-4067.31219278603
2024-01-29,82.27037037037036,-2.9576543209876545,1,0,82039.0,0,0,0,1,0.0,17.99581569664903,9594.019340953866
